# r0    Z0    r      Z lambda weights
#                                eh1     eh1a     eh1b    eh1c    eh2     eh3   eh4    eh5a   eh5b   es2     es3    es3a    es3b   es3c    es4    es5    es6    en1     en2     en3
 0.850 6.000 0.631 6.628   0.06 -0.233  4.970  -19.944  -1.992  0.797  -0.016  4.708  1.690  3.033  -0.124  -1.695  -5.198  -3.978  0.787  0.553  1.616  0.206  1.372  -2.052  -0.274 
 0.850 6.500 0.636 6.591   0.06 -0.109  5.258  -20.104  -2.003  0.818  -0.018  4.735  1.713  3.188  -0.117  -1.755  -5.113  -4.016  0.792  0.547  1.632  0.225  1.414  -2.082  -0.269 
 0.850 7.000 0.639 6.562   0.06 -0.198  5.429  -20.276  -2.042  0.844  -0.019  4.775  1.736  3.348  -0.119  -1.814  -5.148  -4.065  0.798  0.557  1.648  0.243  1.472  -2.195  -0.267 
 0.850 7.500 0.643 6.528   0.06 -0.299  5.684  -20.483  -2.094  0.878  -0.020  4.787  1.721  3.481  -0.122  -1.860  -5.051  -4.104  0.804  0.587  1.667  0.261  1.556  -2.301  -0.264 
 0.850 8.000 0.646 6.492   0.07 -0.148  5.552  -20.574  -2.096  0.897  -0.022  4.838  1.781  3.633  -0.126  -1.927  -5.165  -4.152  0.810  0.602  1.679  0.281  1.565  -2.471  -0.257 
 0.850 8.500 0.650 6.454   0.09 0.048  5.265  -20.859  -2.157  0.955  -0.024  4.829  1.811  3.723  -0.125  -2.030  -5.015  -4.235  0.826  0.624  1.707  0.299  1.600  -2.592  -0.247 
 0.850 9.000 0.654 6.422   0.09 0.291  5.731  -21.004  -2.187  0.991  -0.026  4.773  1.803  3.767  -0.110  -2.078  -5.081  -4.259  0.831  0.579  1.726  0.314  1.617  -2.629  -0.249 
 0.850 9.500 0.656 6.403   0.14 0.317  5.620  -21.111  -2.245  1.083  -0.031  4.875  1.900  3.553  -0.127  -2.079  -4.821  -4.273  0.882  0.624  1.662  0.261  1.565  -2.434  -0.169 
 0.850 10.000 0.659 6.370   0.10 0.334  5.606  -21.160  -2.286  1.107  -0.033  4.909  1.913  3.629  -0.129  -2.117  -4.813  -4.325  0.888  0.607  1.690  0.267  1.590  -2.475  -0.170 
 0.900 2.000 0.353 3.358   0.31 -160.274  -775.080  -11.742  5.477  -0.559  -0.041  33.094  22.766  39.070  -25.470  -0.850  -396.129  -23.572  5.752  35.716  8.938  -24.685  53.453  -171.379  12.394 
 0.900 2.500 0.586 6.726   0.00 1.954  -3.811  -16.323  -1.091  0.037  0.020  5.999  2.334  3.373  -0.224  -1.749  -2.441  -5.229  0.985  1.268  1.761  -0.564  0.612  -2.569  -0.074 
 0.900 3.000 0.602 6.852   0.06 -0.357  9.107  -19.809  -1.533  0.752  -0.011  4.742  1.518  1.898  -0.155  -1.471  -4.627  -3.934  0.759  0.590  1.402  0.183  1.339  -1.464  -0.271 
 0.900 3.500 0.606 6.828   0.09 -0.130  8.194  -20.074  -1.565  0.789  -0.014  4.581  1.564  2.015  -0.167  -1.542  -4.905  -3.932  0.777  0.676  1.442  0.165  1.263  -1.435  -0.167 
 0.900 4.000 0.611 6.791   0.09 -0.233  4.923  -19.894  -1.826  0.761  -0.013  4.462  1.581  2.415  -0.143  -1.560  -5.588  -3.737  0.765  0.753  1.556  0.126  1.082  -1.397  -0.205 
 0.900 4.500 0.615 6.762   0.07 -0.251  4.245  -19.743  -1.908  0.738  -0.013  4.541  1.632  2.530  -0.134  -1.571  -5.584  -3.786  0.771  0.710  1.564  0.137  1.130  -1.814  -0.226 
 0.900 5.000 0.618 6.730   0.05 -0.038  4.705  -19.549  -1.906  0.715  -0.012  4.585  1.643  2.651  -0.111  -1.564  -5.415  -3.838  0.771  0.569  1.567  0.154  1.172  -1.902  -0.252 
 0.900 5.500 0.622 6.698   0.06 -0.162  5.473  -19.407  -1.883  0.690  -0.012  4.712  1.612  2.824  -0.116  -1.554  -5.699  -3.906  0.774  0.482  1.582  0.177  1.269  -1.955  -0.266 
 0.900 6.000 0.628 6.654   0.06 -0.122  4.863  -19.984  -1.982  0.802  -0.017  4.616  1.683  2.839  -0.123  -1.664  -4.071  -3.961  0.787  0.580  1.601  0.186  1.320  -1.895  -0.242 
 0.900 6.500 0.631 6.628   0.06 -0.358  5.353  -20.007  -2.025  0.817  -0.017  4.663  1.689  3.014  -0.122  -1.699  -4.837  -3.982  0.790  0.530  1.616  0.207  1.367  -2.003  -0.272 
 0.900 7.000 0.636 6.592   0.06 -0.428  5.105  -20.086  -2.040  0.838  -0.018  4.723  1.728  3.190  -0.123  -1.756  -5.044  -4.034  0.795  0.539  1.629  0.224  1.414  -2.120  -0.269 
 0.900 7.500 0.640 6.553   0.06 -0.115  5.121  -20.269  -2.063  0.859  -0.019  4.754  1.747  3.326  -0.128  -1.813  -4.991  -4.082  0.802  0.581  1.648  0.242  1.460  -2.221  -0.260 
 0.900 8.000 0.643 6.526   0.07 -0.263  5.128  -20.405  -2.101  0.887  -0.021  4.763  1.752  3.447  -0.125  -1.863  -4.990  -4.116  0.807  0.561  1.665  0.262  1.511  -2.274  -0.265 
 0.900 8.500 0.647 6.490   0.09 -0.135  5.357  -20.535  -2.096  0.901  -0.022  4.870  1.805  3.649  -0.128  -1.942  -5.371  -4.177  0.817  0.570  1.681  0.285  1.554  -2.350  -0.273 
 0.900 9.000 0.650 6.454   0.09 0.096  5.107  -20.809  -2.184  0.968  -0.025  4.734  1.771  3.615  -0.120  -1.997  -4.595  -4.230  0.824  0.589  1.707  0.292  1.590  -2.600  -0.245 
 0.900 9.500 0.653 6.431   0.09 0.289  5.209  -20.825  -2.175  0.974  -0.026  4.763  1.770  3.746  -0.112  -2.032  -5.222  -4.248  0.823  0.548  1.714  0.307  1.611  -2.753  -0.252 
 0.900 10.000 0.656 6.405   0.13 0.311  5.618  -21.099  -2.238  1.079  -0.031  4.862  1.900  3.552  -0.128  -2.076  -4.808  -4.279  0.879  0.624  1.665  0.262  1.565  -2.411  -0.169 
 0.950 2.000 0.101 2.664   0.08 -26.495  -196.025  -1.500  4.155  1.043  -0.020  5.456  3.622  5.851  5.679  2.720  -169.029  -3.638  0.983  6.532  1.317  -27.352  7.450  -26.344  2.016 
 0.950 2.500 0.586 6.709   0.00 2.118  -4.158  -16.379  -1.364  -0.019  0.019  6.153  2.426  3.588  -0.196  -1.802  -3.885  -5.279  1.013  1.266  1.804  -0.630  0.672  -3.826  -0.003 
 0.950 3.000 0.598 6.878   0.06 -0.511  9.332  -19.602  -1.530  0.712  -0.008  4.716  1.492  1.791  -0.150  -1.429  -4.624  -3.956  0.758  0.589  1.400  0.164  1.314  -1.420  -0.258 
 0.950 3.500 0.604 6.845   0.08 -0.082  8.658  -20.058  -1.536  0.777  -0.013  4.628  1.536  1.967  -0.167  -1.511  -4.707  -3.905  0.770  0.638  1.416  0.168  1.287  -1.434  -0.197 
 0.950 4.000 0.607 6.820   0.08 0.013  4.671  -19.742  -1.782  0.730  -0.013  4.455  1.591  2.344  -0.140  -1.529  -5.736  -3.728  0.763  0.732  1.536  0.109  1.018  -1.326  -0.192 
 0.950 4.500 0.612 6.782   0.07 -0.206  4.871  -19.771  -1.902  0.744  -0.012  4.458  1.587  2.407  -0.136  -1.525  -5.659  -3.728  0.768  0.738  1.544  0.129  1.107  -1.672  -0.214 
 0.950 5.000 0.615 6.760   0.05 -0.233  4.448  -19.538  -1.922  0.710  -0.012  4.524  1.605  2.526  -0.121  -1.520  -5.624  -3.792  0.769  0.646  1.550  0.144  1.157  -1.899  -0.231 
 0.950 5.500 0.620 6.721   0.05 -0.341  4.546  -19.506  -1.932  0.746  -0.014  4.580  1.664  2.646  -0.112  -1.548  -5.562  -3.857  0.774  0.527  1.550  0.153  1.199  -1.757  -0.241 
 0.950 6.000 0.625 6.685   0.08 0.076  5.923  -20.209  -1.856  0.876  -0.020  4.464  1.747  2.582  -0.131  -1.669  -4.768  -3.991  0.783  0.692  1.545  0.135  1.273  -1.750  -0.155 
 0.950 6.500 0.628 6.659   0.06 -0.047  6.117  -20.354  -1.906  0.899  -0.021  4.496  1.740  2.745  -0.133  -1.739  -4.874  -4.042  0.791  0.707  1.578  0.152  1.303  -1.863  -0.168 
 0.950 7.000 0.632 6.622   0.06 -0.389  5.053  -19.906  -2.013  0.819  -0.017  4.660  1.729  3.024  -0.121  -1.701  -5.532  -3.989  0.790  0.538  1.607  0.207  1.341  -2.057  -0.253 
 0.950 7.500 0.636 6.592   0.06 -0.417  5.426  -20.045  -2.029  0.849  -0.019  4.684  1.739  3.159  -0.115  -1.756  -5.830  -4.041  0.795  0.519  1.622  0.220  1.395  -2.048  -0.248 
 0.950 8.000 0.640 6.551   0.09 -0.220  5.251  -20.298  -2.078  0.895  -0.021  4.685  1.756  3.261  -0.126  -1.831  -5.666  -4.104  0.807  0.572  1.648  0.240  1.449  -2.179  -0.256 
 0.950 8.500 0.643 6.523   0.09 -0.055  5.208  -20.413  -2.100  0.910  -0.022  4.721  1.769  3.393  -0.130  -1.879  -5.487  -4.150  0.811  0.565  1.665  0.257  1.484  -2.299  -0.261 
 0.950 9.000 0.647 6.489   0.09 0.316  5.738  -20.683  -2.045  0.975  -0.026  4.636  1.780  3.363  -0.113  -1.952  -4.820  -4.240  0.818  0.636  1.671  0.243  1.484  -2.279  -0.165 
 0.950 9.500 0.651 6.450   0.08 -0.282  5.366  -20.618  -2.174  0.971  -0.025  4.769  1.801  3.613  -0.118  -1.977  -5.269  -4.259  0.824  0.544  1.700  0.285  1.590  -2.520  -0.240 
 0.950 10.000 0.653 6.437   0.10 0.299  5.639  -21.001  -2.194  1.059  -0.030  4.820  1.882  3.422  -0.132  -2.034  -4.795  -4.251  0.878  0.629  1.645  0.249  1.523  -2.306  -0.165 
 1.000 2.000 0.100 2.667   0.08 -26.925  -199.151  -1.525  4.217  1.049  -0.016  5.534  3.672  5.933  5.743  2.756  -171.769  -3.694  0.996  6.625  1.334  -27.959  7.557  -26.736  2.045 
 1.000 3.000 0.594 6.899   0.06 -0.584  9.152  -19.496  -1.490  0.691  -0.007  4.729  1.483  1.743  -0.145  -1.399  -4.449  -3.932  0.751  0.569  1.377  0.160  1.298  -1.398  -0.261 
 1.000 3.500 0.600 6.871   0.07 -0.296  8.999  -19.893  -1.495  0.747  -0.011  4.650  1.527  1.901  -0.163  -1.474  -4.858  -3.899  0.765  0.623  1.401  0.157  1.274  -1.362  -0.206 
 1.000 4.000 0.602 6.855   0.08 -0.049  4.957  -19.762  -1.735  0.713  -0.011  4.362  1.544  2.189  -0.161  -1.482  -5.605  -3.684  0.758  0.815  1.522  0.110  0.997  -1.340  -0.178 
 1.000 4.500 0.608 6.816   0.09 -0.016  4.684  -19.763  -1.773  0.732  -0.013  4.405  1.611  2.331  -0.135  -1.529  -5.483  -3.738  0.767  0.731  1.528  0.115  1.037  -1.338  -0.182 
 1.000 5.000 0.611 6.784   0.05 -0.130  4.150  -19.488  -1.885  0.704  -0.011  4.472  1.600  2.422  -0.124  -1.492  -5.462  -3.756  0.767  0.675  1.530  0.133  1.095  -1.701  -0.223 
 1.000 5.500 0.616 6.750   0.05 -0.210  4.972  -19.460  -1.918  0.720  -0.012  4.522  1.634  2.527  -0.113  -1.509  -5.452  -3.818  0.771  0.559  1.538  0.146  1.150  -1.734  -0.229 
 1.000 6.000 0.621 6.717   0.08 0.076  6.023  -20.171  -1.825  0.859  -0.018  4.421  1.726  2.490  -0.139  -1.634  -4.798  -3.953  0.781  0.722  1.525  0.126  1.237  -1.686  -0.151 
 1.000 6.500 0.626 6.678   0.06 -0.115  5.390  -20.209  -1.881  0.885  -0.020  4.460  1.749  2.622  -0.137  -1.684  -4.830  -3.985  0.787  0.740  1.549  0.140  1.265  -1.833  -0.160 
 1.000 7.000 0.629 6.651   0.06 -0.329  5.315  -19.823  -2.010  0.808  -0.016  4.597  1.686  2.869  -0.120  -1.638  -5.395  -3.947  0.787  0.521  1.589  0.191  1.306  -1.857  -0.248 
 1.000 7.500 0.634 6.607   0.08 0.112  5.955  -20.462  -1.984  0.926  -0.022  4.535  1.775  2.898  -0.129  -1.801  -4.942  -4.108  0.805  0.664  1.606  0.178  1.355  -1.932  -0.164 
 1.000 8.000 0.637 6.589   0.08 0.042  6.052  -20.467  -1.962  0.933  -0.023  4.538  1.746  2.998  -0.126  -1.827  -4.833  -4.131  0.805  0.643  1.619  0.192  1.377  -2.032  -0.175 
 1.000 8.500 0.640 6.551   0.08 -0.084  5.498  -20.292  -2.076  0.896  -0.021  4.634  1.754  3.197  -0.120  -1.817  -5.424  -4.091  0.807  0.545  1.647  0.240  1.426  -2.076  -0.245 
 1.000 9.000 0.644 6.519   0.08 0.233  5.838  -20.582  -2.015  0.958  -0.025  4.611  1.777  3.233  -0.115  -1.906  -4.813  -4.206  0.814  0.630  1.654  0.225  1.448  -2.193  -0.165 
 1.000 9.500 0.647 6.490   0.08 0.221  5.959  -20.654  -2.045  0.977  -0.026  4.639  1.787  3.338  -0.113  -1.944  -4.798  -4.246  0.818  0.627  1.672  0.239  1.481  -2.251  -0.167 
 1.000 10.000 0.650 6.456   0.08 0.390  5.144  -20.505  -2.154  0.939  -0.025  4.747  1.784  3.574  -0.115  -1.939  -5.131  -4.218  0.816  0.481  1.693  0.284  1.534  -2.580  -0.248 

