'#(1)header    (2)TM of best model    (3)fraction of residues with identical secondary structure assignment. The methods are seqdat2ss.py and pdb2ss.py    (4)(5)(6) fraction of C,H,E for seqdat2ss.py   (7)(8)( fraction of C,H,E for pdb2ss.py
#  1    2    3   4     5    6    7    8    9
1dmzA 0.40 0.77 0.54 0.04 0.42 0.66 0.04 0.30
1k12A 0.35 0.79 0.68 0.00 0.32 0.71 0.02 0.27
1s7mA 0.21 0.71 0.59 0.20 0.21 0.69 0.06 0.25
1a0hA 0.32 0.83 0.89 0.06 0.06 0.82 0.11 0.06
1n99A 0.29 0.74 0.50 0.16 0.34 0.72 0.14 0.14
1czsA 0.37 0.74 0.60 0.00 0.40 0.67 0.00 0.33
1epaA 0.41 0.81 0.42 0.16 0.42 0.53 0.12 0.36
1g13A 0.26 0.76 0.63 0.04 0.33 0.63 0.04 0.33
1lr5A 0.34 0.74 0.57 0.09 0.33 0.59 0.05 0.36
1i0rA 0.32 0.68 0.45 0.16 0.39 0.47 0.16 0.37
1jhjA 0.38 0.79 0.50 0.05 0.45 0.65 0.05 0.30
1auyA 0.34 0.80 0.53 0.02 0.44 0.61 0.06 0.33
1b55A 0.34 0.78 0.63 0.11 0.26 0.69 0.11 0.20
1iw2A 0.38 0.80 0.47 0.12 0.40 0.65 0.07 0.28
1nyoA 0.26 0.67 0.50 0.30 0.20 0.58 0.32 0.10
1vmoA 0.32 0.78 0.61 0.00 0.39 0.72 0.00 0.28
2aacA 0.40 0.80 0.52 0.24 0.25 0.48 0.25 0.28
1eujA 0.31 0.73 0.56 0.05 0.38 0.71 0.04 0.25
1g3gA 0.32 0.64 0.60 0.07 0.33 0.57 0.13 0.30
1ib8A 0.29 0.82 0.34 0.28 0.38 0.49 0.21 0.29
1kqrA 0.24 0.76 0.51 0.06 0.43 0.50 0.05 0.45
1lckA 0.41 0.86 0.65 0.11 0.24 0.62 0.10 0.29
1kl9A 0.43 0.82 0.38 0.45 0.17 0.49 0.42 0.08
1ow1A 0.27 0.65 0.48 0.30 0.22 0.44 0.31 0.25
1qwdA 0.37 0.77 0.49 0.18 0.34 0.65 0.07 0.28
1ca4A 0.49 0.87 0.56 0.15 0.29 0.62 0.14 0.24
1h6qA 0.39 0.76 0.51 0.23 0.26 0.47 0.26 0.27
1k42A 0.34 0.70 0.54 0.11 0.36 0.61 0.00 0.39
1o9vA 0.28 0.67 0.58 0.02 0.39 0.62 0.00 0.38
1r4kA 0.24 0.67 0.50 0.33 0.17 0.61 0.13 0.26
2eipA 0.29 0.77 0.52 0.20 0.28 0.66 0.14 0.20
1nukA 0.34 0.72 0.56 0.00 0.44 0.63 0.00 0.37
1c3gA 0.27 0.84 0.54 0.09 0.36 0.46 0.08 0.46
1d2sA 0.35 0.73 0.54 0.01 0.45 0.72 0.00 0.28
1qzgA 0.27 0.65 0.53 0.21 0.26 0.57 0.16 0.27
1cczA 0.35 0.81 0.51 0.00 0.49 0.56 0.00 0.44
1e4jA 0.31 0.75 0.44 0.03 0.53 0.58 0.00 0.42
1bbpA 0.46 0.76 0.48 0.13 0.39 0.60 0.06 0.34
1dfvA 0.42 0.79 0.49 0.13 0.39 0.65 0.07 0.28
1fu1A 0.23 0.66 0.44 0.40 0.16 0.37 0.37 0.25
1of3A 0.30 0.75 0.53 0.06 0.41 0.60 0.02 0.38
1bvoA 0.36 0.77 0.60 0.11 0.29 0.69 0.07 0.25
1eo8B 0.22 0.58 0.22 0.77 0.02 0.42 0.48 0.10
1iazA 0.31 0.87 0.51 0.13 0.35 0.53 0.10 0.37
1oghA 0.25 0.72 0.56 0.05 0.39 0.59 0.12 0.29
1qftA 0.33 0.80 0.50 0.11 0.39 0.59 0.10 0.31
1qr4A 0.30 0.86 0.48 0.00 0.52 0.54 0.00 0.46
1a6aA 0.41 0.74 0.52 0.06 0.43 0.51 0.14 0.36
1bd7A 0.28 0.74 0.53 0.08 0.39 0.75 0.00 0.25
1ng2A 0.22 0.73 0.67 0.00 0.33 0.63 0.08 0.29
1rhfA 0.23 0.68 0.41 0.03 0.56 0.53 0.00 0.47
1v3wA 0.38 0.76 0.54 0.14 0.32 0.67 0.13 0.20
1befA 0.28 0.62 0.58 0.00 0.42 0.67 0.08 0.25
1go3E 0.23 0.64 0.40 0.23 0.38 0.55 0.11 0.33
1iwlA 0.33 0.77 0.38 0.07 0.55 0.53 0.10 0.37
1iwmA 0.34 0.83 0.39 0.15 0.46 0.51 0.14 0.35
1cr5A 0.31 0.80 0.46 0.12 0.42 0.57 0.11 0.33
1j83A 0.26 0.74 0.60 0.04 0.35 0.72 0.03 0.25
1m4oA 0.23 0.84 0.44 0.25 0.31 0.49 0.20 0.31
1qjzA 0.27 0.74 0.56 0.02 0.41 0.63 0.04 0.32
1udzA 0.33 0.79 0.49 0.22 0.30 0.66 0.15 0.19
1c4rA 0.30 0.70 0.43 0.04 0.53 0.59 0.03 0.38
1cqqA 0.32 0.68 0.47 0.11 0.42 0.68 0.06 0.26
1gqpA 0.34 0.77 0.52 0.08 0.41 0.63 0.10 0.27
1h91A 0.38 0.76 0.56 0.11 0.33 0.56 0.14 0.30
1avaC 0.28 0.79 0.64 0.00 0.36 0.70 0.00 0.30
1cauA 0.28 0.75 0.51 0.13 0.36 0.61 0.07 0.32
1je5A 0.30 0.85 0.53 0.16 0.31 0.55 0.14 0.30
1oruA 0.26 0.79 0.62 0.14 0.23 0.66 0.13 0.20
1hdmB 0.31 0.78 0.38 0.16 0.46 0.45 0.15 0.39
1dzrA 0.29 0.76 0.55 0.10 0.34 0.57 0.05 0.38
1hdmA 0.36 0.72 0.49 0.11 0.40 0.48 0.10 0.42
1np1A 0.36 0.80 0.53 0.11 0.36 0.54 0.10 0.36
1umhA 0.27 0.70 0.64 0.10 0.27 0.58 0.08 0.34
1xbrA 0.21 0.70 0.49 0.16 0.35 0.52 0.15 0.33
1csoE 0.29 0.61 0.50 0.03 0.47 0.75 0.00 0.25
1cz4A 0.24 0.78 0.55 0.08 0.37 0.57 0.09 0.34
1d7bA 0.30 0.79 0.53 0.09 0.38 0.61 0.02 0.37
1feuA 0.24 0.75 0.42 0.10 0.48 0.55 0.10 0.35
1oeeA 0.32 0.81 0.51 0.23 0.25 0.54 0.22 0.24
1jbjA 0.31 0.78 0.60 0.03 0.37 0.65 0.00 0.35
1d2oA 0.29 0.84 0.51 0.01 0.48 0.58 0.00 0.42
1e5uI 0.24 0.76 0.42 0.12 0.45 0.56 0.14 0.30
1kxlA 0.30 0.66 0.43 0.39 0.18 0.52 0.24 0.24
1m06G 0.32 0.85 0.56 0.00 0.44 0.55 0.00 0.45
1fjrA 0.29 0.67 0.62 0.02 0.36 0.68 0.04 0.29
1pz7A 0.30 0.73 0.55 0.02 0.43 0.68 0.02 0.30
1c8nA 0.33 0.76 0.57 0.06 0.37 0.59 0.11 0.31
1f2nA 0.34 0.80 0.58 0.09 0.33 0.62 0.11 0.27
1i82A 0.25 0.77 0.51 0.02 0.48 0.61 0.02 0.37
1n9pA 0.34 0.69 0.48 0.07 0.45 0.71 0.02 0.27
1bd2D 0.28 0.77 0.56 0.00 0.44 0.59 0.00 0.41
1k2fA 0.26 0.79 0.48 0.11 0.41 0.54 0.15 0.31
1p9hA 0.20 0.72 0.59 0.04 0.36 0.74 0.04 0.22
1qcsA 0.28 0.73 0.48 0.10 0.42 0.65 0.07 0.28
1h7zA 0.35 0.77 0.62 0.00 0.38 0.61 0.03 0.36
1ejeA 0.34 0.72 0.44 0.17 0.39 0.57 0.14 0.30
1q3eA 0.38 0.83 0.27 0.52 0.21 0.39 0.46 0.15
1j8rA 0.20 0.66 0.52 0.07 0.41 0.53 0.02 0.45
1ovzA 0.32 0.76 0.55 0.03 0.42 0.60 0.00 0.40
1uscA 0.39 0.75 0.50 0.16 0.34 0.62 0.08 0.30
1a21A 0.27 0.72 0.56 0.00 0.44 0.62 0.04 0.34
1aw7A 0.34 0.77 0.52 0.14 0.34 0.53 0.12 0.35
1epfA 0.23 0.72 0.39 0.03 0.58 0.58 0.00 0.42
1et9A 0.35 0.71 0.46 0.14 0.41 0.57 0.17 0.25
1qg3A 0.31 0.80 0.55 0.00 0.45 0.55 0.00 0.45
1shcA 0.30 0.76 0.49 0.27 0.24 0.61 0.18 0.22
1bccE 0.25 0.82 0.63 0.18 0.18 0.61 0.24 0.14
1hf2A 0.31 0.79 0.51 0.16 0.34 0.67 0.11 0.21
1m4vA 0.30 0.79 0.51 0.15 0.34 0.52 0.16 0.32
1p1dA 0.21 0.75 0.54 0.13 0.33 0.62 0.12 0.26
1tsrA 0.27 0.78 0.57 0.07 0.36 0.63 0.06 0.31
1bcpB 0.20 0.79 0.61 0.17 0.21 0.62 0.14 0.24
1cmvA 0.35 0.78 0.47 0.32 0.21 0.59 0.30 0.10
1ee6A 0.29 0.67 0.58 0.01 0.41 0.85 0.00 0.15
1mbmA 0.24 0.74 0.51 0.13 0.37 0.66 0.06 0.28
1s2bA 0.29 0.73 0.52 0.02 0.46 0.55 0.00 0.45
1vcaA 0.30 0.77 0.45 0.02 0.53 0.50 0.00 0.50
1kjkA 0.49 0.73 0.57 0.24 0.18 0.51 0.31 0.18
1k8bA 0.29 0.65 0.33 0.50 0.17 0.52 0.35 0.13
1s0yB 0.65 0.80 0.60 0.25 0.15 0.47 0.31 0.22
1l2wI 0.20 0.44 0.35 0.65 0.00 0.53 0.25 0.23
1ntkI 0.18 0.58 0.93 0.00 0.07 0.65 0.09 0.26
1p65A 0.44 0.77 0.35 0.28 0.37 0.40 0.40 0.19
1neiA 0.36 0.73 0.48 0.32 0.20 0.32 0.42 0.27
1rof_ 0.66 0.67 0.50 0.23 0.27 0.83 0.17 0.00
1mszA 0.60 0.82 0.44 0.40 0.16 0.35 0.39 0.26
1nr2A 0.82 0.87 0.58 0.19 0.23 0.61 0.18 0.21
1s0yA 0.52 0.87 0.42 0.31 0.27 0.52 0.27 0.21
1lv9A 0.55 0.86 0.57 0.16 0.27 0.68 0.14 0.17
1sb6A 0.73 0.88 0.42 0.34 0.23 0.48 0.31 0.20
2fmr_ 0.52 0.83 0.55 0.23 0.22 0.57 0.22 0.22
1owtA 0.34 0.76 0.74 0.17 0.09 0.59 0.20 0.21
1pcfA 0.36 0.79 0.48 0.29 0.23 0.42 0.24 0.33
1mogA 0.45 0.82 0.27 0.24 0.49 0.42 0.19 0.39
1stu_ 0.68 0.87 0.35 0.37 0.28 0.37 0.37 0.26
1ryjA 0.34 0.54 0.44 0.31 0.24 0.60 0.09 0.31
1scjB 0.51 0.79 0.41 0.31 0.28 0.56 0.24 0.20
1vig_ 0.51 0.83 0.42 0.31 0.27 0.39 0.32 0.28
1xxaA 0.45 0.79 0.39 0.30 0.31 0.46 0.31 0.23
1kn6A 0.48 0.86 0.55 0.23 0.22 0.55 0.25 0.21
1mwyA 0.79 0.85 0.41 0.32 0.27 0.51 0.29 0.21
1qkfA 0.33 0.70 0.56 0.19 0.25 0.73 0.15 0.12
1uv7A 0.50 0.65 0.30 0.34 0.36 0.54 0.31 0.15
1mbyA 0.38 0.71 0.45 0.20 0.35 0.45 0.11 0.44
1qgwA 0.26 0.79 0.67 0.25 0.08 0.64 0.15 0.21
1tif_ 0.49 0.86 0.46 0.30 0.24 0.55 0.30 0.14
1vazA 0.53 0.89 0.59 0.20 0.21 0.57 0.21 0.22
1pqsA 0.40 0.88 0.39 0.31 0.30 0.45 0.31 0.23
1usmA 0.67 0.82 0.29 0.42 0.30 0.39 0.36 0.25
1utaA 0.53 0.79 0.45 0.38 0.17 0.42 0.32 0.26
1vcc_ 0.52 0.78 0.58 0.16 0.26 0.68 0.13 0.19
1no8A 0.75 0.76 0.37 0.26 0.37 0.56 0.23 0.21
1oeyA 0.33 0.67 0.53 0.13 0.35 0.68 0.08 0.24
1p98A 0.51 0.85 0.47 0.18 0.35 0.63 0.13 0.24
1pavA 0.58 0.86 0.41 0.27 0.32 0.42 0.29 0.28
1kp6A 0.28 0.58 0.67 0.25 0.08 0.59 0.23 0.18
1p9kA 0.32 0.70 0.53 0.19 0.28 0.61 0.15 0.24
1jwwA 0.72 0.93 0.44 0.29 0.28 0.51 0.25 0.24
1jj2R 0.62 0.81 0.38 0.31 0.31 0.52 0.28 0.20
1pba_ 0.59 0.81 0.41 0.33 0.26 0.59 0.25 0.16
1rpyA 0.54 0.70 0.53 0.17 0.30 0.59 0.21 0.20
1t4oA 0.63 0.83 0.40 0.37 0.23 0.52 0.31 0.17
1jj2W 0.53 0.74 0.46 0.28 0.26 0.48 0.30 0.22
1t0qC 0.40 0.80 0.55 0.14 0.30 0.54 0.12 0.34
3eipA 0.46 0.82 0.63 0.19 0.18 0.60 0.14 0.26
1kwiA 0.46 0.84 0.66 0.16 0.18 0.59 0.18 0.24
1mnmA 0.30 0.59 0.54 0.26 0.20 0.33 0.47 0.20
2bopA 0.49 0.74 0.44 0.11 0.46 0.47 0.25 0.28
1o51A 0.56 0.81 0.38 0.33 0.29 0.43 0.24 0.33
1u0sA 0.59 0.88 0.42 0.31 0.27 0.49 0.29 0.22
1l9aA 0.62 0.77 0.53 0.34 0.13 0.64 0.23 0.13
1sjqA 0.57 0.83 0.48 0.23 0.30 0.53 0.23 0.24
1tig_ 0.50 0.89 0.35 0.39 0.26 0.44 0.33 0.23
1udvA 0.61 0.78 0.41 0.28 0.31 0.42 0.33 0.25
2u1a_ 0.61 0.80 0.49 0.22 0.30 0.69 0.19 0.11
1jruA 0.48 0.90 0.58 0.15 0.27 0.62 0.10 0.28
1khmA 0.59 0.90 0.48 0.34 0.18 0.45 0.35 0.20
1q8bA 0.61 0.66 0.33 0.42 0.26 0.62 0.26 0.12
1vd2A 0.62 0.81 0.38 0.28 0.34 0.51 0.25 0.25
1vm0A 0.42 0.64 0.46 0.21 0.33 0.56 0.22 0.21
1oqjA 0.58 0.74 0.60 0.12 0.28 0.72 0.16 0.12
1t0yA 0.42 0.81 0.58 0.04 0.38 0.61 0.11 0.28
1t3uA 0.37 0.79 0.21 0.67 0.12 0.29 0.61 0.10
1u2fA 0.66 0.80 0.50 0.23 0.27 0.59 0.20 0.21
1lzwA 0.53 0.81 0.38 0.45 0.16 0.42 0.42 0.16
1pqxA 0.45 0.73 0.56 0.26 0.18 0.57 0.19 0.24
1pu1A 0.39 0.73 0.40 0.56 0.04 0.36 0.42 0.22
1uw4A 0.61 0.81 0.51 0.21 0.29 0.56 0.16 0.27
1jnsA 0.53 0.80 0.51 0.32 0.17 0.51 0.35 0.14
1ln0A 0.45 0.85 0.38 0.41 0.21 0.51 0.36 0.13
1pytA 0.50 0.83 0.32 0.48 0.21 0.47 0.36 0.17
1qk9A 0.38 0.88 0.66 0.11 0.23 0.72 0.10 0.18
1l5pA 0.51 0.85 0.57 0.14 0.29 0.70 0.12 0.18
1l7yA 0.43 0.78 0.62 0.09 0.30 0.57 0.16 0.27
1o8rA 0.33 0.67 0.56 0.34 0.10 0.65 0.29 0.06
1sheA 0.48 0.87 0.47 0.37 0.16 0.49 0.36 0.15
1svq_ 0.56 0.84 0.45 0.27 0.29 0.52 0.23 0.24
1lxnA 0.47 0.78 0.36 0.42 0.22 0.42 0.32 0.26
1mli_ 0.61 0.80 0.45 0.31 0.24 0.52 0.28 0.20
1mwpA 0.53 0.77 0.61 0.15 0.24 0.59 0.10 0.30
1n88A 0.51 0.74 0.53 0.27 0.20 0.54 0.22 0.24
1pa4A 0.52 0.66 0.29 0.44 0.27 0.44 0.48 0.08
1x7vA 0.58 0.69 0.28 0.42 0.30 0.51 0.28 0.21
1jwoA 0.66 0.87 0.57 0.18 0.26 0.64 0.15 0.21
1mr1C 0.34 0.72 0.58 0.16 0.26 0.67 0.21 0.12
1ny8A 0.48 0.69 0.32 0.48 0.20 0.46 0.32 0.22
1qw2A 0.34 0.58 0.35 0.34 0.31 0.73 0.08 0.19
1jmtA 0.65 0.82 0.40 0.33 0.28 0.40 0.40 0.20
1jq4A 0.39 0.68 0.56 0.12 0.32 0.63 0.11 0.26
1ln4A 0.51 0.79 0.42 0.39 0.19 0.49 0.37 0.14
1o7bT 0.33 0.84 0.66 0.20 0.13 0.64 0.19 0.16
1vcbA 0.40 0.71 0.66 0.19 0.14 0.59 0.13 0.28
1wotA 0.43 0.81 0.35 0.45 0.20 0.46 0.42 0.12
1mwqA 0.61 0.79 0.38 0.32 0.29 0.49 0.28 0.22
1no5A 0.59 0.84 0.41 0.34 0.25 0.45 0.35 0.20
1nrvA 0.71 0.87 0.56 0.18 0.26 0.65 0.17 0.18
1lxjA 0.58 0.81 0.35 0.42 0.24 0.44 0.36 0.21
1se9A 0.35 0.78 0.59 0.17 0.24 0.69 0.09 0.22
1sqeA 0.63 0.80 0.47 0.24 0.30 0.54 0.18 0.28
1jyoE 0.29 0.59 0.28 0.72 0.00 0.49 0.41 0.10
1oeyJ 0.44 0.79 0.49 0.21 0.30 0.60 0.13 0.27
1r57A 0.61 0.73 0.38 0.26 0.35 0.56 0.22 0.23
1ul7A 0.55 0.83 0.43 0.28 0.28 0.48 0.25 0.26
1xer_ 0.41 0.80 0.81 0.06 0.13 0.83 0.06 0.11
1kcqA 0.61 0.87 0.49 0.25 0.26 0.53 0.21 0.25
1r7lA 0.44 0.83 0.54 0.27 0.18 0.53 0.28 0.18
1s79A 0.41 0.79 0.42 0.33 0.25 0.55 0.22 0.22
1jrmA 0.44 0.81 0.50 0.25 0.25 0.58 0.26 0.16
1kvnA 0.60 0.83 0.61 0.30 0.10 0.57 0.31 0.12
1o0pA 0.64 0.78 0.45 0.27 0.28 0.50 0.31 0.19
1p1tA 0.46 0.75 0.55 0.19 0.26 0.57 0.29 0.14
1kptA 0.38 0.72 0.62 0.26 0.12 0.58 0.24 0.18
1mfwA 0.49 0.79 0.60 0.16 0.24 0.72 0.12 0.15
1n6zA 0.32 0.73 0.49 0.31 0.20 0.46 0.27 0.28
1oj5A 0.31 0.77 0.47 0.27 0.27 0.45 0.24 0.31
2pldA 0.59 0.82 0.52 0.18 0.30 0.65 0.16 0.19
1k3sA 0.43 0.85 0.42 0.36 0.22 0.44 0.36 0.20
1l1pA 0.42 0.75 0.61 0.07 0.32 0.58 0.08 0.34
1naqA 0.47 0.78 0.34 0.37 0.29 0.37 0.28 0.35
1tuwA 0.30 0.70 0.46 0.41 0.13 0.48 0.28 0.24
1tz0A 0.44 0.66 0.51 0.23 0.26 0.66 0.12 0.22
1kr4A 0.45 0.79 0.35 0.33 0.33 0.43 0.23 0.34
1nnvA 0.28 0.66 0.49 0.31 0.21 0.48 0.22 0.30
1s1gA 0.37 0.79 0.38 0.44 0.18 0.47 0.39 0.14
1v74A 0.38 0.75 0.62 0.21 0.18 0.57 0.30 0.13
2sicI 0.33 0.79 0.55 0.09 0.36 0.56 0.17 0.27
1kafA 0.39 0.69 0.32 0.45 0.22 0.44 0.32 0.23
1kkgA 0.48 0.81 0.31 0.44 0.24 0.44 0.39 0.18
1n91A 0.54 0.82 0.54 0.23 0.23 0.66 0.19 0.16
1nz0A 0.63 0.82 0.42 0.41 0.18 0.41 0.38 0.21
1oapA 0.42 0.87 0.42 0.42 0.17 0.45 0.38 0.17
1sjrA 0.56 0.79 0.52 0.18 0.31 0.62 0.18 0.20
1ju5A 0.57 0.83 0.56 0.17 0.28 0.64 0.13 0.23
1p57A 0.32 0.50 0.47 0.26 0.26 0.68 0.13 0.19
1nynA 0.39 0.80 0.54 0.25 0.21 0.56 0.25 0.19
1unnC 0.50 0.76 0.45 0.43 0.12 0.49 0.31 0.21
1l4dB 0.36 0.84 0.43 0.20 0.38 0.47 0.12 0.41
1lq9A 0.52 0.70 0.51 0.37 0.12 0.47 0.28 0.25
1omsA 0.35 0.87 0.35 0.43 0.22 0.43 0.34 0.23
1q53A 0.56 0.78 0.37 0.38 0.25 0.45 0.30 0.25
1sf8A 0.37 0.78 0.39 0.50 0.11 0.53 0.35 0.12
1owxA 0.42 0.78 0.41 0.36 0.23 0.54 0.29 0.17
1pz4A 0.51 0.75 0.35 0.40 0.25 0.50 0.32 0.19
1v9jA 0.49 0.76 0.41 0.44 0.15 0.45 0.30 0.25
1jidA 0.53 0.86 0.59 0.24 0.18 0.71 0.18 0.11
1ll8A 0.31 0.55 0.50 0.20 0.30 0.60 0.18 0.23
1p97A 0.41 0.77 0.39 0.21 0.39 0.54 0.20 0.26
1jyaA 0.33 0.60 0.48 0.50 0.03 0.55 0.23 0.22
1q5vA 0.37 0.83 0.25 0.37 0.37 0.37 0.34 0.29
1pbjA 0.45 0.73 0.48 0.27 0.25 0.68 0.22 0.09
1pbjA 0.45 0.73 0.48 0.27 0.25 0.68 0.22 0.09
1skoB 0.33 0.71 0.41 0.41 0.18 0.46 0.30 0.24
1kmdA 0.51 0.85 0.44 0.33 0.23 0.46 0.31 0.23
1tluA 0.54 0.83 0.35 0.25 0.40 0.44 0.22 0.34
1l2mA 0.39 0.71 0.53 0.16 0.31 0.55 0.13 0.32
1lrrA 0.32 0.81 0.29 0.64 0.08 0.45 0.53 0.03
1myo_ 0.33 0.88 0.46 0.54 0.00 0.54 0.46 0.00
1nbuA 0.52 0.83 0.37 0.31 0.32 0.42 0.26 0.31
1q8rA 0.39 0.81 0.43 0.25 0.31 0.52 0.23 0.25
1ttwA 0.34 0.66 0.36 0.52 0.13 0.48 0.27 0.25
1vjhA 0.37 0.76 0.42 0.18 0.40 0.44 0.28 0.28
1jj2F 0.47 0.76 0.34 0.54 0.13 0.48 0.42 0.10
1nz8A 0.37 0.72 0.42 0.21 0.37 0.51 0.26 0.23
1s66L 0.50 0.75 0.39 0.32 0.29 0.46 0.22 0.32
1skoA 0.44 0.62 0.40 0.20 0.39 0.45 0.36 0.18
1t6aA 0.29 0.66 0.53 0.25 0.22 0.47 0.34 0.19
1mwwA 0.43 0.87 0.45 0.31 0.24 0.50 0.30 0.20
1u9dA 0.51 0.82 0.41 0.31 0.28 0.53 0.28 0.18
1k1gA 0.39 0.84 0.50 0.34 0.16 0.48 0.35 0.16
1nr3A 0.26 0.65 0.37 0.50 0.13 0.48 0.36 0.16
1r28A 0.42 0.77 0.28 0.58 0.14 0.43 0.47 0.11
1regX 0.34 0.71 0.48 0.32 0.20 0.52 0.30 0.18
1lr0A 0.42 0.71 0.56 0.28 0.16 0.41 0.50 0.09
1mhdA 0.33 0.85 0.61 0.31 0.08 0.63 0.34 0.03
1opy_ 0.43 0.78 0.45 0.31 0.24 0.46 0.24 0.30
1qbeA 0.33 0.76 0.62 0.15 0.23 0.47 0.17 0.36
1qndA 0.33 0.72 0.38 0.37 0.24 0.64 0.20 0.15
1qd9A 0.61 0.78 0.40 0.29 0.31 0.59 0.22 0.19
1s7iA 0.31 0.78 0.48 0.25 0.27 0.45 0.28 0.27
1kllA 0.39 0.80 0.45 0.25 0.30 0.55 0.17 0.28
1otgA 0.41 0.84 0.46 0.30 0.24 0.42 0.30 0.29
1r9cA 0.45 0.79 0.46 0.24 0.30 0.55 0.18 0.26
1yprA 0.45 0.80 0.41 0.29 0.30 0.46 0.32 0.22
1psuA 0.47 0.70 0.27 0.29 0.44 0.49 0.24 0.27
1tp6A 0.38 0.72 0.41 0.33 0.26 0.42 0.25 0.33
2if1_ 0.38 0.87 0.60 0.19 0.21 0.66 0.14 0.20
1s28A 0.30 0.72 0.50 0.25 0.25 0.51 0.28 0.20
1of5B 0.33 0.70 0.40 0.32 0.28 0.43 0.26 0.31
1qo3C 0.47 0.81 0.57 0.16 0.27 0.65 0.14 0.21
1mut_ 0.39 0.74 0.43 0.20 0.37 0.56 0.13 0.31
1s5uA 0.41 0.81 0.29 0.23 0.47 0.49 0.20 0.31
1uuzA 0.43 0.80 0.53 0.29 0.18 0.51 0.25 0.24
2afpA 0.39 0.79 0.53 0.16 0.32 0.64 0.13 0.22
1jyoA 0.37 0.68 0.38 0.49 0.13 0.39 0.36 0.25
1njkA 0.49 0.78 0.32 0.21 0.47 0.50 0.18 0.32
1pf5A 0.54 0.76 0.42 0.28 0.30 0.53 0.25 0.22
1u7iA 0.45 0.78 0.47 0.18 0.35 0.62 0.12 0.25
1ml8A 0.48 0.89 0.35 0.31 0.34 0.37 0.32 0.31
1ocsA 0.47 0.87 0.46 0.32 0.22 0.48 0.31 0.21
1p0zA 0.40 0.80 0.34 0.38 0.27 0.53 0.28 0.19
1tuhA 0.46 0.83 0.37 0.31 0.33 0.38 0.31 0.31
1kt9A 0.54 0.81 0.40 0.24 0.36 0.45 0.22 0.33
1kuh_ 0.32 0.62 0.56 0.23 0.21 0.50 0.28 0.22
1nxiA 0.29 0.66 0.32 0.64 0.04 0.43 0.36 0.20
1usuB 0.44 0.89 0.35 0.29 0.36 0.37 0.30 0.33
1m4jA 0.53 0.83 0.39 0.34 0.27 0.50 0.29 0.20
1ry9A 0.38 0.89 0.40 0.38 0.23 0.46 0.32 0.22
1lqkA 0.37 0.81 0.46 0.23 0.31 0.54 0.21 0.25
1q48A 0.36 0.76 0.44 0.41 0.15 0.54 0.31 0.14
1qmtA 0.46 0.78 0.61 0.17 0.22 0.60 0.17 0.23
1tbd_ 0.27 0.65 0.37 0.54 0.10 0.57 0.25 0.17
1uzxA 0.35 0.69 0.51 0.26 0.23 0.58 0.23 0.19
1neeA 0.23 0.67 0.44 0.36 0.20 0.63 0.21 0.16
1o0iA 0.54 0.70 0.27 0.29 0.44 0.56 0.19 0.24
1s5aA 0.43 0.66 0.42 0.28 0.30 0.56 0.18 0.27
1kg0C 0.30 0.57 0.53 0.11 0.36 0.57 0.13 0.29
1ojgA 0.34 0.74 0.31 0.43 0.26 0.51 0.35 0.14
1r62A 0.36 0.84 0.29 0.34 0.38 0.42 0.30 0.28
1svjA 0.38 0.83 0.45 0.35 0.20 0.46 0.34 0.21
1twuA 0.34 0.82 0.53 0.19 0.28 0.56 0.20 0.24
1u1zA 0.37 0.72 0.39 0.18 0.44 0.58 0.17 0.25
1ukxA 0.43 0.87 0.46 0.37 0.17 0.49 0.31 0.20
1r9wA 0.30 0.69 0.33 0.57 0.10 0.48 0.33 0.19
1rpuA 0.23 0.62 0.54 0.33 0.13 0.44 0.35 0.21
1t82A 0.41 0.70 0.37 0.30 0.33 0.49 0.20 0.30
1jkgA 0.49 0.80 0.40 0.28 0.32 0.40 0.27 0.33
1sgoA 0.26 0.80 0.47 0.41 0.12 0.64 0.27 0.09
1jj2D 0.26 0.78 0.47 0.26 0.27 0.56 0.23 0.21
1jw3A 0.34 0.81 0.36 0.22 0.42 0.42 0.23 0.35
1q2yA 0.39 0.69 0.34 0.34 0.32 0.51 0.27 0.21
1qwiA 0.43 0.76 0.41 0.24 0.35 0.48 0.21 0.31
1r1mA 0.42 0.77 0.41 0.33 0.26 0.41 0.40 0.19
1vjlA 0.28 0.77 0.34 0.28 0.38 0.47 0.27 0.26
1wmyA 0.39 0.78 0.56 0.16 0.27 0.64 0.16 0.20
1k3eA 0.27 0.74 0.39 0.21 0.40 0.38 0.35 0.28
1l0oA 0.46 0.91 0.40 0.33 0.28 0.40 0.33 0.27
1lqlA 0.39 0.86 0.36 0.26 0.38 0.41 0.28 0.30
1nu3A 0.39 0.73 0.40 0.29 0.30 0.53 0.20 0.27
1o50A 0.38 0.69 0.39 0.37 0.24 0.57 0.29 0.14
1o50A 0.38 0.69 0.39 0.37 0.24 0.57 0.29 0.14
1oz9A 0.42 0.87 0.38 0.50 0.11 0.37 0.46 0.17
1pc6A 0.33 0.72 0.37 0.53 0.10 0.37 0.45 0.18
1n2fA 0.51 0.87 0.41 0.27 0.32 0.44 0.27 0.30
1q4sA 0.55 0.76 0.38 0.19 0.43 0.56 0.18 0.26
1sjwA 0.39 0.79 0.43 0.28 0.29 0.51 0.24 0.25
2proA 0.29 0.80 0.33 0.49 0.18 0.44 0.39 0.17
